id;name;host_id;host_name;neighbourhood_group;neighbourhood;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
6197119;Sunny 1 bd -Prospect Park!;26908204;Bridgette;Brooklyn;Crown Heights;Entire home/apt;90;4;59;26/06/2019;1.17;1;28
6197134;Private Rooms @ Townhouse;10014644;Myrta;Brooklyn;Park Slope;Private room;100;3;97;24/06/2019;1.91;2;300
6197915;LES SUNNY STUDIO on Chrystie Street;1613244;Ariel;Manhattan;Lower East Side;Entire home/apt;99;30;8;10/05/2019;0.17;9;197
6198343;Calm airy top floor W'burgh 1.5 bed;1245722;Jen;Brooklyn;Williamsburg;Entire home/apt;200;3;30;01/07/2019;0.65;1;364
6198636;Studio steps from park & train!;31877774;Alexandra;Manhattan;Upper West Side;Entire home/apt;190;2;1;22/05/2015;0.02;1;0
6200613;BIG PRIVATE ROOM, UPSCALE LOCATION;10418386;Tatiana;Manhattan;Upper West Side;Private room;90;7;0;;;1;0
6200692;ColumbiaUniversityHousing 9.1-9.6;32155871;Ashley;Manhattan;Morningside Heights;Private room;60;1;0;;;1;0
6201730;Beautiful Washington Heights Apt!;32158960;Rachel And Ari;Manhattan;Washington Heights;Private room;90;1;0;;;1;0
6201914;Plush King Size Bed, Great Location;9671470;Jacob;Manhattan;Harlem;Private room;75;2;129;22/06/2019;3.01;2;6
6208002;Oasis in Manhattan on Hudson river!;15498912;Ksenia;Manhattan;Washington Heights;Private room;70;3;14;30/05/2019;0.30;1;0
6208855;Upper East Side - Private Room;32195844;Jiaying;Manhattan;Upper East Side;Private room;85;4;1;19/05/2015;0.02;1;0
6209084;Spacious room in Williamsburg;14772147;Javier;Brooklyn;Williamsburg;Private room;50;4;2;21/01/2016;0.04;1;0
6209147;Sunny 1 Bedroom Apt in East Harlem!;32197200;Sabrina;Manhattan;East Harlem;Entire home/apt;130;2;34;31/07/2016;0.69;1;0
6209619;A fine, modern, spacious apartment;32199364;Guillermo;Manhattan;Harlem;Entire home/apt;199;1;0;;;1;0
6209799;Spacious, new studio, in Gramercy;7894614;Daniel;Manhattan;Gramercy;Entire home/apt;150;7;5;24/08/2015;0.10;1;0
6209994;4500 SQ FT Quiet Brooklyn Loft for Shoots & Events;319077;Shell;Brooklyn;Clinton Hill;Entire home/apt;750;1;15;19/05/2019;0.34;4;364
6210050;Room in Beautiful Brownstone;12422467;Tyler;Brooklyn;Bedford-Stuyvesant;Private room;80;1;0;;;1;0
6215083;Comfy Space in Williamsburg!;26811311;Betsy;Brooklyn;Williamsburg;Shared room;62;2;45;17/06/2019;0.90;1;325
6216318;Cozy room in a fun, low-key neighb!;16970067;Jesse;Brooklyn;Williamsburg;Private room;105;14;0;;;1;0
6220514;Amazing 3 bedrooms in East Village;31617949;Lana;Manhattan;East Village;Entire home/apt;250;30;25;06/10/2018;0.51;1;0
6220699;Amazing Airy Hs w Old World Details;770004;Milyoung;Brooklyn;Clinton Hill;Entire home/apt;350;1;2;17/08/2015;0.04;1;0
6221877;Brooklyn Zen Gem w/Personal Balcony;31675601;Sophie;Brooklyn;Bay Ridge;Private room;65;30;56;02/09/2018;1.14;4;208
6223929;Charming studio near Little Italy!;1613244;Ariel;Manhattan;Nolita;Entire home/apt;95;30;13;04/05/2019;0.27;9;137
6224336;5 min from midtown, but peaceful.;32279718;Mike;Queens;Long Island City;Entire home/apt;153;4;77;02/06/2019;1.62;1;252
6225501;1-bedroom in heart of Williamsburg!;150832;Katie;Brooklyn;Williamsburg;Entire home/apt;150;4;95;08/03/2018;1.88;1;0
6225766;Large condo with stunning park views;7702854;Matei;Manhattan;Lower East Side;Entire home/apt;280;3;46;24/06/2019;3.17;1;64
6225935;Columbia University in Manhattan;19682564;Yi;Manhattan;Upper West Side;Private room;70;4;2;28/06/2015;0.04;1;0
6225968;Amazing 1bedroom uptown, Manhattan;19007308;Luca;Manhattan;Harlem;Entire home/apt;155;5;22;10/05/2019;0.44;1;362
6225974;Central Williamsburg Room;909577;Jaclyn;Brooklyn;Williamsburg;Private room;71;2;162;03/07/2019;3.18;3;332
6226327;Midtown EAST 1 BDR APT -  BEST area of Manhattan;29167335;Yedda;Manhattan;Midtown;Entire home/apt;182;4;51;31/05/2019;1.03;2;317
6226794;1 bedroom in a 2 bedroom apartment;32295605;Yana;Manhattan;Upper East Side;Private room;105;3;75;12/06/2019;1.57;1;338
6227027;Bright and Beautiful UWS Treasure!!;6089159;Samantha;Manhattan;Upper West Side;Entire home/apt;100;14;3;20/05/2019;0.13;1;205
6227341;Cozy & Convenient Room in Bed-Stuy;26595479;Emily;Brooklyn;Bedford-Stuyvesant;Private room;45;1;0;;;1;0
6227680;Amazing 2 Bedroom Bklyn apt, near SUNY Downstate!;23548583;Shari;Brooklyn;East Flatbush;Entire home/apt;109;30;23;27/10/2018;0.46;2;188
6227871;You have chosen...wisely!;36119;Seth;Brooklyn;Clinton Hill;Entire home/apt;95;14;3;19/07/2016;0.08;1;0
6228461;Brooklyn Zen Gem Serenity Bedroom;31675601;Sophie;Brooklyn;Bay Ridge;Private room;65;30;67;19/05/2019;1.31;4;252
6232987;Spacious Studio, Freedom Tower View;32340523;Lindsay;Manhattan;Murray Hill;Entire home/apt;250;1;0;;;1;0
6233779;Cozy South Williamsburg Bedroom off Bedford Ave!;32345728;Michael;Brooklyn;Williamsburg;Private room;60;2;0;;;1;339
6233819;Shared Room in Luxurious 2BD;4422415;Damien;Manhattan;Upper East Side;Private room;130;1;1;19/05/2015;0.02;2;364
6234096;Charming 1 bedroom on the water!;32347526;Heather;Manhattan;East Harlem;Entire home/apt;120;3;116;20/06/2019;2.29;1;231
6234329;Luxury 1 Bedroom in Astoria;13324888;Duygu;Queens;Astoria;Entire home/apt;200;7;2;18/09/2016;0.04;1;0
6236181;On the Park -- one-bedroom.;16419236;Karen;Manhattan;Upper West Side;Entire home/apt;190;2;2;24/05/2018;0.04;1;21
6237065;NEW YORK CITY WITH AN OCEAN BREEZE;32365131;Sawyer;Brooklyn;Brighton Beach;Private room;129;3;0;;;1;365
6237443;Large  Room in Spacious Flat , Central  Location;32305413;Laurence;Brooklyn;Prospect Heights;Private room;85;1;156;24/06/2019;3.11;1;150
6237974;Brownstone! Entire Garden Apt w/ Private Entrance!;25689357;Peter;Brooklyn;Bedford-Stuyvesant;Entire home/apt;125;3;165;01/07/2019;3.27;1;249
6238281;One bedroom in Midtown;32374510;Shannon;Manhattan;Hell's Kitchen;Entire home/apt;175;1;0;;;1;0
6239508;Brooklyn New York City - JFK/LGA;32384960;Saf;Brooklyn;Cypress Hills;Entire home/apt;130;1;94;23/06/2019;1.92;1;0
6239643;Marilyn's Home Stay 1, Brooklyn, NY;23290881;Marilyn;Brooklyn;Flatbush;Private room;70;3;121;01/07/2019;2.63;1;341
6242355;Great Loft in Williamsburg-Brooklyn;32405588;Marco;Brooklyn;Williamsburg;Entire home/apt;184;10;1;06/08/2016;0.03;2;6
6242600;Double Bed In a Central Location;32406934;Alleyne;Brooklyn;Bedford-Stuyvesant;Private room;180;2;9;19/03/2018;0.36;1;364
6243991;Quiet Park Slope Apartment;1892681;Richard;Brooklyn;South Slope;Entire home/apt;100;1;183;28/06/2019;5.17;1;1
6244089;Modern 3BR Brownstone Apartment;17264040;Junior;Bronx;Mount Hope;Entire home/apt;125;2;41;19/05/2019;0.81;2;342
6244461;Bright studio in the heart of Brooklyn;7290581;Juliana;Brooklyn;Prospect Heights;Entire home/apt;150;2;2;14/01/2017;0.06;1;0
6245408;Sweet Harlem studio;7038817;Sarah;Manhattan;Harlem;Entire home/apt;105;5;5;30/12/2016;0.10;1;0
6245521;Ensuite Redroom;9922972;Memo & Iso;Brooklyn;Bedford-Stuyvesant;Private room;35;1;162;20/06/2019;3.20;5;162
6245792;Orange Room;9922972;Memo & Iso;Brooklyn;Bedford-Stuyvesant;Private room;30;1;163;18/06/2019;3.21;5;134
6246010;Skyview Private Small Room;9922972;Memo & Iso;Brooklyn;Bedford-Stuyvesant;Private room;30;1;170;23/06/2019;3.34;5;165
6246559;Quiet, Sunny Studio in Downtown NYC;519483;Ashley;Manhattan;East Village;Entire home/apt;125;2;3;30/10/2015;0.06;1;0
6246681;Sun-Drenched Williamsburg Apartment;27428499;Allyssa;Brooklyn;Williamsburg;Entire home/apt;190;2;1;28/09/2015;0.02;1;0
6247104;NYC space;30586356;Susana;Manhattan;Washington Heights;Shared room;95;1;36;25/06/2019;3.03;1;27
6247466;Comfy Room in E Williamsburg Loft;4336757;Geoff;Brooklyn;Williamsburg;Private room;55;3;4;26/08/2015;0.08;1;0
6248093;BEAUTIFUL UES Apt w/ Door Man;32443084;Jordan;Manhattan;Upper East Side;Entire home/apt;130;3;2;28/12/2015;0.04;1;0
6248335;Neat Home 20 min to LGA Airport;32445083;Sandra;Bronx;Longwood;Entire home/apt;119;4;48;05/07/2019;0.98;1;223
6249050;300 Square Foot Private Room - in MANHATTAN!!;18418581;Pooja;Manhattan;Washington Heights;Private room;67;1;297;03/07/2019;5.92;3;271
6249100;Spacious room next to 96 st Station;14614459;Dario;Manhattan;Upper East Side;Private room;90;5;4;16/12/2015;0.08;4;0
6249465;Lovely bedroom near Central Park;31914305;Guangyu;Manhattan;Morningside Heights;Private room;60;1;0;;;1;0
6249740;Brooklyn Brownstone, 3-Bdr & Garden;6493905;Christine;Brooklyn;Bedford-Stuyvesant;Entire home/apt;199;3;10;24/11/2018;0.20;1;0
6252815;Park Slope Garden Level Studio;32479008;Christiana;Brooklyn;Park Slope;Entire home/apt;150;7;47;23/06/2019;0.96;1;291
6253399;A Perfect Stay;32482524;Gomez;Brooklyn;Williamsburg;Private room;115;3;40;30/06/2019;2.80;1;18
6255407;Cozy & Bright 1 Bedroom;8095903;Christelle;Manhattan;Harlem;Entire home/apt;100;1;2;26/08/2015;0.04;1;0
6255597;FT Greene - Oversized Parlor;11189753;Sj;Brooklyn;Fort Greene;Entire home/apt;165;6;30;21/06/2019;0.59;4;0
6256470;The Most Affordable 3BR Apartment;17264040;Junior;Bronx;Mount Hope;Entire home/apt;105;2;80;15/06/2019;1.66;2;365
6257586;Skylight on Hart;11757212;Jasmine;Brooklyn;Bushwick;Private room;49;1;170;22/06/2019;3.36;4;356
6257715;Sunny top floor of a brownstone;1856829;Annie;Brooklyn;Fort Greene;Entire home/apt;100;2;1;10/05/2015;0.02;1;0
6258983;Large Bedroom, Lovely Backyard & Separate WC;32517582;Elissa;Brooklyn;Bedford-Stuyvesant;Private room;94;1;46;09/06/2019;1.81;1;72
6259928;Private Bedroom in St. Marks Place;31405259;Oliver;Manhattan;East Village;Private room;75;6;3;07/01/2017;0.06;1;0
6259989;Large room in Prospect Heights;11131161;Tina;Brooklyn;Crown Heights;Private room;60;7;0;;;1;0
6260442;Strawberry Fields;32527193;Kenneth;Manhattan;Upper West Side;Entire home/apt;322;4;89;03/07/2019;1.76;1;76
6261696;Private Room in E. Williamsburg;1197823;Elliott;Brooklyn;Williamsburg;Private room;119;3;126;27/01/2018;2.49;2;0
6261890;Williamsburg Penthouse with Stunning Views;32537024;Steve;Brooklyn;Williamsburg;Entire home/apt;100;30;63;12/09/2018;1.25;1;321
6261971;Morningside Heights Cathedral Lane;32537929;Sara;Manhattan;Upper West Side;Private room;50;2;0;;;1;0
6262339;Cozy room with a view of the Hudson;4153233;Ted;Manhattan;Washington Heights;Private room;90;2;2;15/10/2017;0.08;2;0
6262496;Bedroom right in Chelsea!;4582357;Dennis;Manhattan;Chelsea;Private room;150;1;1;06/05/2015;0.02;1;0
6262536;Centrally Located Studio - Times Sq;405555;Prerna;Manhattan;Theater District;Entire home/apt;230;1;1;05/06/2015;0.02;1;0
6262562;25 minutes to Manhattan,near subway;15743237;Champson;Queens;Forest Hills;Private room;59;1;2;16/08/2015;0.04;2;0
6262645;Queen-sized bed in sunny East Harlem private room;32304586;Amanda;Manhattan;East Harlem;Private room;90;3;95;18/06/2019;1.88;1;175
6262821;Manhattan, near subway, quiet street in LES!;1190853;Tanner;Manhattan;Lower East Side;Private room;95;2;247;27/06/2019;4.87;1;60
6263101;Williamsburg Loft w/ Amazing Roof;7322303;Matt;Brooklyn;Williamsburg;Private room;75;45;0;;;1;92
6268515;Large bedroom outside Times Square!;32576167;Jaime;Manhattan;Midtown;Private room;85;1;0;;;1;0
6269439;Spacious&Pretty, heart of Brooklyn;32800;Naama;Brooklyn;Bedford-Stuyvesant;Entire home/apt;85;10;4;06/11/2018;0.08;1;0
6269517;Tailored Studio in Williamsburg BK;9524360;Michael;Brooklyn;Williamsburg;Entire home/apt;150;3;139;27/06/2019;2.74;2;238
6269608;Heavenly Hell's Kitchen 2 bedroom;32582256;James;Manhattan;Hell's Kitchen;Entire home/apt;189;5;9;15/07/2018;0.25;2;0
6269610;Heavenly Hell's Kitchen private room in 2bdrm;32582256;James;Manhattan;Hell's Kitchen;Private room;99;2;35;01/07/2019;0.69;2;28
6269646;近地铁及市中心,交通方便,干净,明亮,到曼哈頓只要30分鐘;25915648;正川;Queens;Flushing;Private room;41;2;151;12/05/2019;3.09;2;0
6269808;Bright 3 bd/ 2 bath on the park.;233161;Mac;Brooklyn;Windsor Terrace;Entire home/apt;150;6;0;;;1;0
6269945;Manhattan Apartment (Female Guests);32583105;Nancy;Manhattan;Upper East Side;Private room;90;1;75;14/06/2019;1.49;1;359
6269968;近地铁及市中心,干净 NYC 30 min to Manhattan;25915648;正川;Queens;Flushing;Private room;37;2;128;25/02/2019;2.53;2;20
6271152;Luxury 2bdr 2bath in Tribeca;1118139;Moran;Manhattan;Tribeca;Entire home/apt;300;1;0;;;1;0
6272125;NY Executive Apartment;3773133;Daniel;Brooklyn;Williamsburg;Private room;380;1;1;07/05/2015;0.02;1;0
6272181;Room available in a 3 bdrm apt!;32596841;Katie;Brooklyn;Crown Heights;Private room;75;1;0;;;2;0
6273469;Beautiful West Village Studio;4248868;Nancy;Manhattan;West Village;Entire home/apt;200;1;0;;;1;0
6273500;Cozy Room, great Apartment, nice and safety area;3759052;Aracelli;Manhattan;East Harlem;Private room;50;3;5;26/03/2019;0.13;1;188
6274181;Large, Bright & Airy 2BR Loft in ❤️of Williamsburg;32608639;Randall;Brooklyn;Williamsburg;Entire home/apt;225;3;24;27/05/2019;0.47;1;17
6277476;Cozy in Upper East Manhattan;3764548;Lori;Manhattan;Upper East Side;Entire home/apt;150;14;2;01/10/2015;0.04;1;0
6278513;Little Brownstone;29111260;Kham;Brooklyn;Bedford-Stuyvesant;Private room;55;1;2;17/06/2016;0.05;1;0
6279160;1 Bedroom steps from Central Park;9742010;Peter;Manhattan;Upper West Side;Private room;175;2;0;;;1;0
6283028;A Gorgeous 1BR in a Luxury Building;3603806;Shir;Manhattan;Upper West Side;Entire home/apt;276;4;46;27/04/2019;1.15;1;9
6283933;Large room w its own bathroom (& bath);41612;Toni;Brooklyn;Carroll Gardens;Private room;45;2;0;;;1;0
6284582;Sunny/Spacious 2 Bedroom Washington Heights;7474069;Carrie;Manhattan;Washington Heights;Entire home/apt;199;1;39;13/05/2019;0.89;3;192
6285403;Colorfull and Modern Bedroom UES A3;20559017;Yohan;Manhattan;East Harlem;Private room;48;30;4;24/11/2018;0.15;9;341
6285844;2BR. Brooklyn Loft;8726203;Mario;Brooklyn;Bushwick;Entire home/apt;145;3;99;05/07/2019;1.97;1;327
6286253;SunLit Room in Hip Neighborhood;32678605;Rebekah;Brooklyn;Bushwick;Private room;100;1;0;;;1;0
6286307;Terrific Location in Prospect Heights;1771148;Alex & Laura;Brooklyn;Crown Heights;Private room;62;4;12;02/09/2016;0.24;1;0
6287961;East Village Oasis;4405241;Guy;Manhattan;East Village;Entire home/apt;230;6;6;18/02/2019;0.13;1;0
6288004;Cozy Room with Exposed Bricks;27054429;Hien;Manhattan;Two Bridges;Private room;90;10;133;22/06/2019;2.64;1;81
6290301;Brooklyn Modern Spacious Studio;32142173;Yury;Brooklyn;Sheepshead Bay;Entire home/apt;83;3;29;23/10/2017;0.58;1;227
6290988;The Heart of Fort Greene;612221;Yvette;Brooklyn;Fort Greene;Entire home/apt;120;1;7;22/05/2016;0.17;1;239
6291371;Brooklyn Zen Gem Restful Retreat;31675601;Sophie;Brooklyn;Bay Ridge;Private room;65;30;57;02/05/2019;1.13;4;307
6291454;Spacious & Sunny Williamsburg Apt;20565470;Branden;Brooklyn;Williamsburg;Entire home/apt;140;3;2;18/06/2015;0.04;1;0
6291568;2 Bedroom in Wburg w/ living room;987621;Tommy;Brooklyn;Williamsburg;Private room;80;1;2;25/05/2015;0.04;1;0
6292309;Cozy studio apartment;931790;Rebekah & Jason;Brooklyn;Kensington;Entire home/apt;75;1;0;;;1;0
6292334;Cozy UES Studio;7189415;Jennifer;Manhattan;Upper East Side;Entire home/apt;300;1;0;;;1;0
6292828;Beautiful room in Williamsburg!;28980092;Meghan;Brooklyn;Williamsburg;Private room;110;1;0;;;1;0
6292866;Modern Quiet Gem Near All;32722063;;Brooklyn;East Flatbush;Entire home/apt;85;2;182;19/06/2019;3.59;2;318
6292893;Great East Village Studio;2563284;Jonas;Manhattan;East Village;Entire home/apt;120;3;6;06/11/2016;0.12;1;0
6297266;Cozy Family Home. Two Floors;32745492;Tami;Brooklyn;Sunset Park;Entire home/apt;100;10;5;23/04/2017;0.10;1;0
6300353;Lovely private space! 15min > city!;29854689;Danielle;Brooklyn;Bushwick;Private room;65;2;17;16/06/2019;0.45;1;30
6300424;Sunny Room! Block From park! SwEeT!;19575935;Dov;Brooklyn;Greenpoint;Private room;80;1;2;03/04/2016;0.05;1;0
6300809;Lovely 1-bed w Terrace by Cen Park!;4505274;Alexandra;Manhattan;Upper West Side;Entire home/apt;299;7;3;20/10/2015;0.06;1;0
6301965;Beautiful SoHo Loft;655506;Silvia;Manhattan;SoHo;Entire home/apt;16;3;3;08/01/2018;0.16;1;0
6302159;King Loft Bed in Bushwick Loft;20451969;Grace;Brooklyn;Bushwick;Private room;46;4;0;;;1;0
6302423;Perfectly Located West Village Loft;31913986;Rachel;Manhattan;West Village;Entire home/apt;245;3;62;23/06/2019;1.23;1;350
6302460;Private Bedroom and Office;21211868;Cliff;Brooklyn;Bedford-Stuyvesant;Private room;55;5;1;21/06/2015;0.02;1;0
6302996;Spacious Room in Washington Heights;18671223;Josette;Manhattan;Washington Heights;Private room;45;1;1;26/06/2015;0.02;1;0
6303109;COBBLE HILL SUMMER HAVEN;32778868;Jacqueline Mia;Brooklyn;Cobble Hill;Entire home/apt;100;60;2;25/05/2017;0.04;1;0
6303611;Spacious 2 Bd & 2 bath Apartment;6283678;Duncan;Brooklyn;Greenpoint;Entire home/apt;165;17;0;;;1;0
6303845;Luminous Modern Apt Share for Young Professionals;2822805;Ollie;Brooklyn;Bedford-Stuyvesant;Private room;60;30;26;06/06/2019;0.52;8;236
6304002;Luminous Modern Apt Share for Young Professionals;2822805;Ollie;Brooklyn;Bedford-Stuyvesant;Private room;60;30;23;29/03/2019;0.48;8;244
6304307;Charming 1BR Apt in Williamsburg!;10384362;Michael;Brooklyn;Williamsburg;Entire home/apt;140;2;7;27/05/2017;0.14;1;0
6304803;Bright and airy Brooklyn townhouse;1528333;Jon;Brooklyn;Clinton Hill;Entire home/apt;300;2;1;07/05/2016;0.03;1;0
6304928;Huge Backyard  - Williamsburg Loft;886705;Nicholas;Brooklyn;Williamsburg;Entire home/apt;249;2;4;22/06/2015;0.08;1;0
6305027;Beautiful Boerum Hill 2 Bedroom;309393;Thomas;Brooklyn;Boerum Hill;Entire home/apt;175;30;1;31/08/2015;0.02;1;45
6305553;BK Room Available 5/17-5/24;32798845;Justin;Brooklyn;Kensington;Private room;35;1;0;;;1;0
6309328;BBoho Room in Williamsburg/Bushwick;30494262;Sanam;Brooklyn;Bushwick;Private room;55;2;4;18/05/2016;0.08;1;0
6311716;1 Bedroom Greenpoint Close To All;32826638;Nadia;Brooklyn;Greenpoint;Entire home/apt;135;3;2;14/08/2015;0.04;1;0
6311978;LES Private Room in 3BR Apt;4309521;Sarah;Manhattan;Lower East Side;Private room;60;1;1;05/01/2016;0.02;1;0
6313624;Small Room in Beautiful Apartment/Building;9864136;Anthony;Manhattan;Kips Bay;Private room;75;30;1;07/12/2018;0.14;26;345
6314148;Beautiful, SEXY apartment;24874937;Brigitte;Manhattan;NoHo;Entire home/apt;300;1;0;;;1;0
6314794;Bright Room at the Hudson!;3944633;Siobhan;Manhattan;Harlem;Private room;79;1;0;;;1;0
6315050;Great Private Room in Bedstuy;6844007;Alicia;Brooklyn;Bedford-Stuyvesant;Private room;65;3;0;;;1;0
6315659;GORGEOUS BEDROOM IN VICTORIAN HOME W/PRIVATE BATH;3249903;Kamilya;Brooklyn;Flatbush;Private room;129;3;12;15/12/2018;0.26;3;75
6316005;well designed apt with yard!;656798;Manny;Brooklyn;Bedford-Stuyvesant;Entire home/apt;280;3;152;24/06/2019;3.01;1;274
6316121;Cozy, quiet and comfortable 1BR;13451939;Dana;Brooklyn;Bedford-Stuyvesant;Entire home/apt;132;3;120;06/07/2019;2.37;2;214
6316666;Sunny private room in Park Slope;1231888;Alejandra;Brooklyn;Park Slope;Private room;70;1;1;01/07/2015;0.02;1;0
6316786;Cozy Room in Super Convenient Area;32865595;Sho-Boo Of Sho-Boo Suite;Brooklyn;Prospect-Lefferts Gardens;Private room;52;1;26;31/07/2018;0.52;3;332
6321475;a Peace House and free parking;28722667;Qudsia;Brooklyn;Flatlands;Private room;148;1;8;30/06/2019;0.16;3;365
6322937;Large Sunny NYC entire apt 15 mins!;80447;Francesca;Queens;Long Island City;Entire home/apt;115;5;6;16/10/2016;0.13;1;0
6323445;Beautiful UES 1BR Apartment;24070095;Ryan;Manhattan;Upper East Side;Entire home/apt;175;3;0;;;1;0
6323975;Luxury Apartment in Midtown West;32904968;Yulia;Manhattan;Hell's Kitchen;Shared room;130;1;0;;;1;0
6324190;1 Bedroom in Giant Bushwick House;4157362;Casey;Brooklyn;Bedford-Stuyvesant;Private room;35;10;0;;;1;0
6325210;Elegant Master Suite NYC Brownstone;3471761;Kevin & Yuan;Brooklyn;Bedford-Stuyvesant;Entire home/apt;109;5;2;04/06/2016;0.04;2;0
6326345;Comfortable private room Brooklyn;23589288;Fabian;Brooklyn;Bedford-Stuyvesant;Private room;60;3;9;16/01/2017;0.18;1;0
6326410;Stylish 1 bed room in the East Village;32922532;Jillian;Manhattan;East Village;Entire home/apt;150;3;107;23/06/2019;2.16;1;99
6326568;W Village - 3 BR -  5/31 to 7/2;32924122;Jeffrey;Manhattan;West Village;Entire home/apt;207;1;1;29/06/2015;0.02;1;0
6326582;Sunny, Quiet, Open Space Uptown;32924087;Faiven;Manhattan;Washington Heights;Shared room;63;1;2;17/08/2015;0.04;2;0
6326681;Cozy apt convenient to everything!;241395;Ruby;Manhattan;East Village;Entire home/apt;185;3;10;30/12/2018;0.21;1;275
6326865;Best of Carroll Gardens;29594719;Beth;Brooklyn;Carroll Gardens;Entire home/apt;445;5;1;27/06/2015;0.02;1;0
